time_period,time_identifier,geographic_level,country_code,country_name,region_name,region_code,old_la_code,la_name,new_la_code,setting_type,placement_reason,number_of_placements,denominator,perc_placements
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,332,Dudley,E08000027,Total,Physical health need,15,147,10.20408163
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,332,Dudley,E08000027,Total,Setting named on EHC plan,70,147,47.61904762
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,332,Dudley,E08000027,Work based placement,Total,1,147,0.680272108
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Education setting with URN,Total,71,83,85.54216867
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,One on one tuition,Total,4,83,4.819277108
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Other unregistered provider,Total,8,83,9.638554216
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Total,Total,83,83,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Total,Mental health need,9,83,10.84337349
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Total,Other including pregnancy/childcare,71,83,85.54216867
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Total,Permanent exclusion,2,83,2.409638554
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Total,Setting named on EHC plan,1,83,1.204819277
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Education setting with URN,Total,151,173,87.28323699
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Other unregistered provider,Total,22,173,12.71676301
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Total,Total,173,173,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Total,Mental health need,3,173,1.734104046
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Total,New arrival without a school place,5,173,2.89017341
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Total,Other including pregnancy/childcare,13,173,7.514450867
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Total,Permanent exclusion,7,173,4.046242774
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Total,Pupil in young offender institutes / secure training centres,5,173,2.89017341
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Total,Setting named on EHC plan,140,173,80.92485549
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Education setting with UKPRN,Total,2,53,3.773584905
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Education setting with URN,Total,48,53,90.56603774
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Other unregistered provider,Total,1,53,1.886792452
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Total,Total,53,53,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Total,Mental health need,2,53,3.773584905
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Total,Other including pregnancy/childcare,5,53,9.433962264
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Total,Setting named on EHC plan,46,53,86.79245283
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Work based placement,Total,2,53,3.773584905
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,Education setting with URN,Total,100,130,76.92307692
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,Other unregistered provider,Total,30,130,23.07692308
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,Total,Total,130,130,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,Total,Other including pregnancy/childcare,17,130,13.07692308
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,Total,Permanent exclusion,16,130,12.30769231
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,Total,Setting named on EHC plan,97,130,74.61538462
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Education setting with UKPRN,Total,1,281,0.355871886
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Education setting with URN,Total,236,281,83.98576512
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,One on one tuition,Total,34,281,12.09964413
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Other unregistered provider,Total,10,281,3.558718861
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Total,Total,281,281,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Total,Mental health need,1,281,0.355871886
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Total,Other including pregnancy/childcare,22,281,7.829181494
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Total,Permanent exclusion,21,281,7.473309608
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Total,Setting named on EHC plan,237,281,84.34163701
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Education setting with URN,Total,344,408,84.31372549
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Non-maintained further education college,Total,2,408,0.490196078
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Other unregistered provider,Total,57,408,13.97058824
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Total,Total,408,408,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Total,New arrival without a school place,25,408,6.12745098
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Total,Other including pregnancy/childcare,53,408,12.99019608
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Total,Permanent exclusion,61,408,14.95098039
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Total,Setting named on EHC plan,269,408,65.93137255
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Work based placement,Total,5,408,1.225490196
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,Education setting with URN,Total,31,33,93.93939394
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,One on one tuition,Total,2,33,6.06060606
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,Total,Total,33,33,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,Total,Mental health need,4,33,12.12121212
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,Total,New arrival without a school place,2,33,6.06060606
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,Total,Other including pregnancy/childcare,10,33,30.3030303
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,Total,Permanent exclusion,1,33,3.03030303
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,Total,Setting named on EHC plan,16,33,48.48484848
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,Education setting with URN,Total,180,197,91.37055838
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,One on one tuition,Total,5,197,2.538071065
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,Other unregistered provider,Total,11,197,5.583756345
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,Total,Total,197,197,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,Total,New arrival without a school place,2,197,1.015228426
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,Total,Other including pregnancy/childcare,47,197,23.85786802
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,Total,Permanent exclusion,6,197,3.045685279
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,Total,Setting named on EHC plan,142,197,72.08121827
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,Work based placement,Total,1,197,0.507614213
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Education setting with UKPRN,Total,25,109,22.93577982
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Education setting with URN,Total,81,109,74.31192661
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Other unregistered provider,Total,3,109,2.752293577
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Total,Total,109,109,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Total,Other including pregnancy/childcare,2,109,1.834862385
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Total,Physical health need,3,109,2.752293577
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Total,Setting named on EHC plan,104,109,95.41284404
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,894,Telford and Wrekin,E06000020,Education setting with URN,Total,66,69,95.65217391
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,894,Telford and Wrekin,E06000020,Other unregistered provider,Total,3,69,4.347826086
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,894,Telford and Wrekin,E06000020,Total,Total,69,69,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,894,Telford and Wrekin,E06000020,Total,Mental health need,4,69,5.797101449
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,894,Telford and Wrekin,E06000020,Total,Other including pregnancy/childcare,19,69,27.53623188
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,894,Telford and Wrekin,E06000020,Total,Pupil in young offender institutes / secure training centres,1,69,1.449275362
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,894,Telford and Wrekin,E06000020,Total,Setting named on EHC plan,45,69,65.2173913
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Education setting with UKPRN,Total,20,355,5.633802816
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Education setting with URN,Total,283,355,79.71830986
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Non-maintained further education college,Total,11,355,3.098591549
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,One on one tuition,Total,20,355,5.633802816
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Other unregistered provider,Total,18,355,5.070422535
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Total,Total,355,355,100
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Total,Mental health need,14,355,3.943661971
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Total,Other including pregnancy/childcare,15,355,4.225352112
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Total,Permanent exclusion,6,355,1.690140845
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Total,Pupil in young offender institutes / secure training centres,1,355,0.28169014
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Total,Setting named on EHC plan,319,355,89.85915493
201718,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Work based placement,Total,3,355,0.845070422
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,370,Barnsley,E08000016,Education setting with URN,Total,120,120,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,370,Barnsley,E08000016,Total,Total,120,120,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,370,Barnsley,E08000016,Total,Other including pregnancy/childcare,1,120,0.833333333
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,370,Barnsley,E08000016,Total,Setting named on EHC plan,119,120,99.16666667
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,Education setting with UKPRN,Total,59,112,52.67857143
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,Education setting with URN,Total,49,112,43.75
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,Non-maintained further education college,Total,4,112,3.571428571
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,Total,Total,112,112,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,Total,Other including pregnancy/childcare,43,112,38.39285714
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,Total,Setting named on EHC plan,69,112,61.60714286
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Education setting with URN,Total,91,123,73.98373984
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Non-maintained further education college,Total,3,123,2.43902439
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,One on one tuition,Total,16,123,13.00813008
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Other unregistered provider,Total,13,123,10.56910569
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Total,Total,123,123,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Total,Mental health need,6,123,4.87804878
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Total,New arrival without a school place,3,123,2.43902439
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Total,Other including pregnancy/childcare,22,123,17.88617886
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Total,Permanent exclusion,1,123,0.81300813
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Total,Pupil in young offender institutes / secure training centres,1,123,0.81300813
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Total,Setting named on EHC plan,90,123,73.17073171
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,Education setting with URN,Total,62,104,59.61538462
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,Non-maintained further education college,Total,6,104,5.769230769
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,Other unregistered provider,Total,36,104,34.61538462
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,Total,Total,104,104,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,Total,Mental health need,3,104,2.884615384
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,Total,New arrival without a school place,6,104,5.769230769
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,Total,Other including pregnancy/childcare,19,104,18.26923077
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,Total,Setting named on EHC plan,76,104,73.07692308
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Education setting with URN,Total,60,78,76.92307692
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,One on one tuition,Total,16,78,20.51282051
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Other unregistered provider,Total,2,78,2.564102564
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Total,Total,78,78,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Total,Mental health need,1,78,1.282051282
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Total,Other including pregnancy/childcare,4,78,5.128205128
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Total,Permanent exclusion,4,78,5.128205128
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Total,Setting named on EHC plan,69,78,88.46153846
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Education setting with URN,Total,55,68,80.88235294
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Non-maintained further education college,Total,1,68,1.470588235
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,One on one tuition,Total,10,68,14.70588235
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Other unregistered provider,Total,1,68,1.470588235
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Total,Total,68,68,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Total,Mental health need,1,68,1.470588235
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Total,New arrival without a school place,1,68,1.470588235
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Total,Other including pregnancy/childcare,9,68,13.23529412
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Total,Physical health need,1,68,1.470588235
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Total,Setting named on EHC plan,56,68,82.35294118
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Work based placement,Total,1,68,1.470588235
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Education setting with UKPRN,Total,93,116,80.17241379
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Education setting with URN,Total,20,116,17.24137931
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Non-maintained further education college,Total,1,116,0.862068965
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,One on one tuition,Total,1,116,0.862068965
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Other unregistered provider,Total,1,116,0.862068965
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Total,Total,116,116,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Total,New arrival without a school place,1,116,0.862068965
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Total,Other including pregnancy/childcare,5,116,4.310344827
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Total,Permanent exclusion,9,116,7.758620689
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Total,Setting named on EHC plan,101,116,87.06896552
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Education setting with UKPRN,Total,17,181,9.392265193
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Education setting with URN,Total,137,181,75.69060773
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Other unregistered provider,Total,27,181,14.91712707
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Total,Total,181,181,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Total,New arrival without a school place,8,181,4.419889502
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Total,Other including pregnancy/childcare,27,181,14.91712707
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Total,Setting named on EHC plan,146,181,80.66298343
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,Education setting with URN,Total,32,53,60.37735849
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,Other unregistered provider,Total,15,53,28.30188679
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,Total,Total,53,53,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,Total,Other including pregnancy/childcare,6,53,11.32075472
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,Total,Setting named on EHC plan,47,53,88.67924528
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,Work based placement,Total,6,53,11.32075472
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Education setting with URN,Total,33,38,86.84210526
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Non-maintained further education college,Total,1,38,2.631578947
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Other unregistered provider,Total,2,38,5.263157894
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Total,Total,38,38,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Total,Other including pregnancy/childcare,16,38,42.10526316
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Total,Pupil in young offender institutes / secure training centres,1,38,2.631578947
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Total,Setting named on EHC plan,21,38,55.26315789
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Work based placement,Total,2,38,5.263157894
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,811,East Riding of Yorkshire,E06000011,Education setting with URN,Total,56,83,67.46987952
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,811,East Riding of Yorkshire,E06000011,One on one tuition,Total,27,83,32.53012048
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,811,East Riding of Yorkshire,E06000011,Total,Total,83,83,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,811,East Riding of Yorkshire,E06000011,Total,Other including pregnancy/childcare,83,83,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Education setting with UKPRN,Total,1,76,1.315789473
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Education setting with URN,Total,69,76,90.78947368
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,One on one tuition,Total,1,76,1.315789473
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Other unregistered provider,Total,5,76,6.578947368
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Total,Total,76,76,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Total,Other including pregnancy/childcare,2,76,2.631578947
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Total,Permanent exclusion,3,76,3.947368421
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Total,Pupil in young offender institutes / secure training centres,2,76,2.631578947
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Total,Setting named on EHC plan,69,76,90.78947368
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Education setting with URN,Total,74,122,60.6557377
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Non-maintained further education college,Total,5,122,4.098360655
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Other unregistered provider,Total,34,122,27.86885246
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Total,Total,122,122,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Total,Permanent exclusion,25,122,20.49180328
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Total,Physical health need,1,122,0.819672131
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Total,Setting named on EHC plan,87,122,71.31147541
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Total,Other including pregnancy/childcare,9,122,7.37704918
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Work based placement,Total,9,122,7.37704918
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,815,North Yorkshire,E06000065,Education setting with URN,Total,119,119,100
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,815,North Yorkshire,E06000065,Total,Mental health need,1,119,0.840336134
201718,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,815,North Yorkshire,E06000065,Total,New arrival without a school place,1,119,0.840336134
